Name,Latitude,Longitude,Country
Esperanza,11.7369,124.0417,Philippines
Kallakkurichchi,11.738,78.962,India
Navappatti,11.7393,77.7836,India
Periya Soragai,11.7394,77.917,India
Tyagadurgam,11.7411,79.077,India
Sendamangalam,11.7431,79.379,India
Damaturu,11.7444,11.9611,Nigeria
Tellicherry,11.7489,75.507,India
Cuddalore,11.75,79.75,India
Binde,11.75,-1.1,Burkina Faso
Boromo,11.75,-2.9333,Burkina Faso
Madina do Boe,11.75,-14.2167,Guinea-Bissau
Vanavasi,11.7523,77.8779,India
San Julian,11.7536,125.4558,Philippines
Panniyannur,11.7538,75.5528,India
Gaoual,11.754,-13.213,Guinea
Nandaime,11.7569,-86.0528,Nicaragua
Nangavalli,11.7619,77.8909,India
Jiabong,11.7625,124.9519,Philippines
Ed Damazin,11.7667,34.35,Sudan
Nellikkuppam,11.7667,79.6833,India
Olaippatti,11.7676,77.9927,India
Kamalapuram,11.768,78.0599,India
Libertad,11.769,121.9189,Philippines
Panruti,11.77,79.55,India
Fulacunda,11.773,-15.195,Guinea-Bissau
Vadakkanandal,11.7739,78.8666,India
Angichettippalaiyam,11.7742,79.5255,India
Virapperumanallur,11.7763,79.4466,India
Tangalan,11.7775,122.2603,Philippines
Talavadi,11.778,77.0055,India
Manaure,11.7792,-72.4494,Colombia
Yercaud,11.7794,78.2034,India
Catbalogan,11.7833,124.8833,Philippines
Tenkodogo,11.7833,-0.3667,Burkina Faso
Tadjourah,11.7833,42.8833,Djibouti
Beguedo,11.7833,-0.7333,Burkina Faso
Motiong,11.7833,125.0,Philippines
Iraiyur,11.7834,79.197,India
Lakshminarayanapuram,11.7914,79.5555,India
Semera,11.7922,41.0086,Ethiopia
Kuttappatti,11.7939,77.9225,India
Garango,11.8,-0.55,Burkina Faso
Gundlupet,11.8,76.68,India
Terakanambi,11.8,76.69,India
Santa Teresa,11.8039,-86.1639,Nicaragua
Dourbali,11.805,15.8647,Chad
Garou,11.8053,3.4739,Benin
Eduttavaynattam,11.8057,78.827,India
Tumbippadi,11.808,78.0783,India
Pillaiyarkuppam,11.8119,79.7922,India
Prachuap Khiri Khan,11.8167,99.8,Thailand
Sulat,11.8167,125.45,Philippines
Rishivandiyam,11.817,79.1,India
Ibajay,11.8211,122.1617,Philippines
Santa Cruz de Los Taques,11.8231,-70.2535,Venezuela
Nabas,11.8278,122.0939,Philippines
Dutse,11.8283,9.3158,Nigeria
Karadichittur,11.8289,78.8758,India
Renk,11.83,32.8,South Sudan
Kuttuparamba,11.83,75.58,India
Weldiya,11.8306,39.6,Ethiopia
Maiduguri,11.8333,13.15,Nigeria
Buruanga,11.8438,121.8888,Philippines
San Rafael del Sur,11.8458,-86.4389,Nicaragua
Jinotepe,11.8472,-86.1997,Nicaragua
Bissau,11.85,-15.5667,Guinea-Bissau
Ar Ruseris,11.85,34.3833,Sudan
Debre Tabor,11.85,38.0167,Ethiopia
Tomboutou,11.855,3.2892,Benin
Diriamba,11.8564,-86.2403,Nicaragua
Tiruvennanallur,11.8589,79.3664,India
Kongupatti,11.8593,78.0217,India
Malanville,11.8667,3.3833,Benin
Cannanore,11.8689,75.3555,India
Placer,11.8689,123.9167,Philippines
Mallikkundam,11.8715,77.9227,India
Kadiyampatti,11.872,78.0961,India
Pallippatti,11.8722,77.897,India
Diriomo,11.8753,-86.0519,Nicaragua
Quinhamel,11.8833,-15.85,Guinea-Bissau
Limbuhan,11.8836,124.0497,Philippines
Gaya,11.8878,3.4467,Niger
Vellar,11.8938,77.9698,India
Culion,11.8944,120.0186,Philippines
Puttai,11.8957,78.8874,India
Malay,11.8997,121.9094,Philippines
Tarangnan,11.9,124.75,Philippines
Kouka,11.9,-4.3333,Burkina Faso
Cam Ranh,11.902,109.2207,Vietnam
Niquinohomo,11.9047,-86.0956,Nicaragua
Taft,11.9058,125.4181,Philippines
San Marcos,11.9081,-86.2025,Nicaragua
Salamedu,11.9088,79.4919,India
Almagro,11.9108,124.2852,Philippines
Cam Ranh,11.9136,109.1369,Vietnam
Papireddippatti,11.914,78.3675,India
Masatepe,11.9147,-86.1442,Nicaragua
Puducherry,11.9167,79.8167,India
Uripa,11.9167,-72.0,Colombia
Suong,11.9167,105.65,Cambodia
Werota,11.9167,37.7,Ethiopia
Valavanur,11.9205,79.5785,India
Chamrajnagar,11.9231,76.9395,India
Nandasmo,11.9247,-86.1197,Nicaragua
Santo Nino,11.9263,124.4492,Philippines
Kanavaypudur,11.9282,78.1832,India
Cawayan,11.9303,123.7689,Philippines
Mattanur,11.931,75.572,India
Caluya,11.932,121.548,Philippines
Ap Da Loi,11.9333,108.4667,Vietnam
Kangaba,11.9333,-8.4167,Mali
Granada,11.9347,-85.9589,Nicaragua
Da Lat,11.9359,108.4429,Vietnam
La Concepcion,11.9369,-86.1889,Nicaragua
Honganur,11.94,76.95,India
Villupuram,11.9401,79.4861,India
Pappinissheri,11.95,75.35,India
Tirukkoyilur,11.95,79.2,India
Oulgaret,11.957,79.7737,India
Kottaikuppam,11.9613,79.8392,India
Perumbalai,11.9635,77.9375,India
Obock,11.9667,43.2833,Djibouti
Caluula,11.9667,50.75,Somalia
Acoyapa,11.9708,-85.1719,Nicaragua
Sirpanandal,11.9741,79.0428,India
Masaya,11.9764,-86.0875,Nicaragua
Birni Lafia,11.9783,3.2225,Benin
Villa El Carmen,11.9794,-86.5103,Nicaragua
Bitkine,11.9817,18.2125,Chad
Mallapuram,11.9823,78.248,India
Gia Nghia,11.9833,107.7,Vietnam
San Jorge,11.9833,124.8167,Philippines
Kampong Cham,11.987,105.462,Cambodia
El Crucero,11.9894,-86.3103,Nicaragua
Martahalli,11.9919,77.4972,India
Bommayapalaiyam,11.9922,79.8499,India
Sargur,11.9997,76.3961,India
Mangala,11.9998,76.9594,India
Kano,12.0,8.5167,Nigeria
Coron,12.0,120.2,Philippines
Can-Avid,12.0,125.45,Philippines
Cataingan,12.0028,123.9944,Philippines
Nindiri,12.0031,-86.1178,Nicaragua
Manalurpettai,12.0079,79.0918,India
Gandara,12.013,124.8118,Philippines
Bluefields,12.0139,-83.7644,Nicaragua
Doura,12.0167,-9.0167,Guinea
Ticuantepe,12.0231,-86.2064,Nicaragua
Lalibela,12.0317,39.0411,Ethiopia
Bambadinca,12.0333,-14.8667,Guinea-Bissau
Talipparamba,12.0368,75.3601,India
Balud,12.0369,123.1935,Philippines
Vikravandi,12.0369,79.546,India
Ajjanahalli,12.0376,77.8138,India
Dolores,12.0378,125.4828,Philippines
Santa Margarita,12.0378,124.6578,Philippines
Bissora,12.04,-15.4281,Guinea-Bissau
Perunkolattur,12.043,78.9174,India
Saint David's,12.0444,-61.6806,Grenada
Saint George's,12.05,-61.75,Grenada
Nyala,12.05,24.8833,Sudan
Fada Ngourma,12.05,0.3667,Burkina Faso
Villa Sandino,12.05,-84.9928,Nicaragua
Laligam,12.05,78.15,India
Tagapul-an,12.05,124.15,Philippines
Harur,12.051,78.4827,India
Sapone,12.0528,-1.6036,Burkina Faso
Kollegal,12.0628,76.9777,India
Muelle de los Bueyes,12.0664,-84.5428,Nicaragua
Calbayog City,12.0667,124.6,Philippines
Karimama,12.0667,3.1833,Benin
Kombissiri,12.0667,-1.3333,Burkina Faso
Diapaga,12.0667,1.7833,Burkina Faso
Agcogon,12.0667,121.9333,Philippines
Kowdalli,12.067,77.4438,India
Yelandur,12.07,77.03,India
Kui Buri,12.0702,99.8667,Thailand
Adamankottai,12.0742,78.1237,India
Jettihalli,12.08,78.1193,India
Bena,12.0804,-4.189,Burkina Faso
Tisma,12.0831,-86.0167,Nicaragua
Kousseri,12.0833,15.0333,Cameroon
Mali,12.084,-12.301,Guinea
Kadattur,12.0861,78.2926,India
Hanur,12.0874,77.3021,India
Heggadadevankote,12.0881,76.3296,India
Kunimedu,12.0885,79.894,India
Thogaduru,12.0957,76.8078,India
Hullahalli,12.1,76.55,India
Tadangam,12.1056,78.1226,India
Vettavalam,12.1077,79.2452,India
Tanippadi,12.1078,78.834,India
Willemstad,12.108,-68.935,Curaçao
Juigalpa,12.1083,-85.3694,Nicaragua
Parapatti,12.1083,78.0198,India
N'Djamena,12.11,15.05,Chad
Pangunattam,12.1112,78.0123,India
Adis Zemen,12.1167,37.7833,Ethiopia
Nanjangud,12.12,76.68,India
Dharmapuri,12.127,78.158,India
Tiruvannamalai,12.13,79.07,India
Nettadahalli,12.133,78.0671,India
Busuanga,12.1335,119.9363,Philippines
Pennagaram,12.1343,77.8952,India
Anjehalli,12.1395,77.9808,India
Oras,12.1414,125.4392,Philippines
Kralendijk,12.1444,-68.2656,Bonaire
Adigappadi,12.1459,78.0946,India
Palanas,12.1464,123.9219,Philippines
Gusau,12.15,6.6667,Nigeria
Kobo,12.15,39.6333,Ethiopia
Payyannur,12.15,75.15,India
Santa Fe,12.15,122.0,Philippines
Kongaralli,12.15,77.1,India
Maduvanalli,12.15,77.1,India
Ajjipuram,12.15,77.1,India
Tandarampattu,12.1533,78.9473,India
Managua,12.1544,-86.2738,Nicaragua
El Rama,12.1617,-84.2194,Nicaragua
Bandalli,12.164,77.3504,India
Ciudad Sandino,12.1667,-86.3553,Nicaragua
Bafata,12.1719,-14.6575,Guinea-Bissau
San Policarpo,12.1791,125.5072,Philippines
Koupela,12.1794,-0.3517,Burkina Faso
Gonikoppal,12.183,75.9294,India
Salanso,12.1833,-4.0833,Burkina Faso
Mongo,12.1837,18.7,Chad
Talakad,12.1887,77.0289,India
Ratnahalli,12.1922,76.6653,India
Dimasalang,12.1933,123.8583,Philippines
Merkanam,12.1942,79.9435,India
Rettanai,12.1953,79.5526,India
Tipitapa,12.1964,-86.0969,Nicaragua
Virarajendrapet,12.1964,75.8051,India
Baisuhalli,12.2064,78.1906,India
Kambainellur,12.2071,78.3187,India
Tirumakudal Narsipur,12.2121,76.9018,India
La Libertad,12.2156,-85.1647,Nicaragua
Sarakkayhalli,12.2191,78.048,India
Milagros,12.2192,123.5089,Philippines
Goz-Beida,12.2236,21.4144,Chad
Uson,12.2253,123.7834,Philippines
Mandaon,12.2259,123.2842,Philippines
Tindivanam,12.2267,79.6504,India
Sosale,12.233,76.917,India
Mateare,12.2356,-86.4289,Nicaragua
Trat,12.2417,102.5125,Thailand
Kukrahill,12.2428,-83.7486,Nicaragua
Nha Trang,12.245,109.1917,Vietnam
Koudougou,12.25,-2.3667,Burkina Faso
Kampong Chhnang,12.25,104.6667,Cambodia
Pouytenga,12.25,-0.4333,Burkina Faso
Zorgo,12.25,-0.6167,Burkina Faso
Halgur,12.25,77.13,India
Gingee,12.2528,79.4173,India
Belakvadi,12.255,77.1225,India
Alcantara,12.2584,122.0543,Philippines
Looc,12.2605,121.9926,Philippines
Santo Domingo,12.2631,-85.0822,Nicaragua
Vengikkal,12.2642,79.0675,India
Bendrahalli,12.2642,78.3223,India
Nagarote,12.265,-86.5639,Nicaragua
Cacheu,12.2667,-16.1667,Guinea-Bissau
Tanghin-Dassouri,12.2667,-1.7167,Burkina Faso
Arteche,12.2694,125.3712,Philippines
Masbate,12.27,123.58,Philippines
Chennayyanakote,12.2719,75.9559,India
Gabu,12.2833,-14.2167,Guinea-Bissau
Mogtedo,12.2833,-0.8333,Burkina Faso
Vili,12.2833,-2.2167,Burkina Faso
Comalapa,12.2842,-85.5106,Nicaragua
Lope de Vega,12.2983,124.6238,Philippines
Kanhangad,12.3,75.09,India
Hunsur,12.3036,76.2927,India
Palakodu,12.3037,78.073,India
Mysore,12.3086,76.6531,India
Chengam,12.3112,78.7925,India
Magsaysay,12.3117,121.1472,Philippines
Lapinig,12.315,125.302,Philippines
Reo,12.3167,-2.4667,Burkina Faso
San Fernando,12.3167,122.6,Philippines
Harohalli,12.3204,76.7816,India
Jambukuttaippatti,12.3246,78.3443,India
Silvino Lobos,12.3281,124.8464,Philippines
Mangalam,12.3298,79.179,India
Bannur,12.3329,76.862,India
Bulalacao,12.3333,121.35,Philippines
Piriyapatna,12.3365,76.0792,India
Mobo,12.3372,123.6581,Philippines
La Paz Centro,12.3397,-86.6758,Nicaragua
Las Navas,12.34,125.032,Philippines
San Jose,12.3528,121.0676,Philippines
Mangalme,12.3547,19.6139,Chad
Nagojanahalli,12.357,78.2886,India
Paramanandal,12.3585,78.7664,India
Cajidiocan,12.3667,122.6833,Philippines
Bokoro,12.3667,17.05,Chad
Ouagadougou,12.3686,-1.5275,Burkina Faso
San Lorenzo,12.3783,-85.6661,Nicaragua
Sibi,12.3786,-8.3333,Mali
Budamangalam,12.3792,79.2308,India
Malavalli,12.38,77.08,India
Avalurpet,12.38,79.3465,India
Koutiala,12.3833,-5.4667,Mali
Gamay,12.3833,125.3,Philippines
Camoapa,12.3842,-85.5119,Nicaragua
San Isidro,12.388,124.331,Philippines
Doddanahalli,12.3892,76.9672,India
Errahalli,12.3911,78.2232,India
Pran Buri,12.3939,99.9159,Thailand
Odiongan,12.4,122.0,Philippines
Catubig,12.4,125.05,Philippines
Tellar,12.4011,79.553,India
Kadaladi,12.404,78.966,India
Kattagaram,12.411,78.3153,India
Arakere,12.4133,76.8168,India
Shrirangapattana,12.414,76.704,India
San Antonio,12.414,124.279,Philippines
Kannandahalli,12.4164,78.3803,India
Alamat'a,12.4167,39.55,Ethiopia
Chavuttahalli,12.4202,78.2352,India
Teustepe,12.4206,-85.7997,Nicaragua
Madikeri,12.4209,75.7397,India
Mittahalli,12.421,78.1991,India
Kaveripatnam,12.4219,78.2188,India
Batuan,12.4222,123.7817,Philippines
Capul,12.423,124.182,Philippines
Kirangur,12.4316,76.6993,India
Myeik,12.4333,98.6,Myanmar
Leon,12.4344,-86.8775,Nicaragua
Puligunta,12.4395,78.3625,India
Krishnarajasagara,12.4398,76.3828,India
Sen Monorom,12.45,107.2,Cambodia
Victoria,12.45,124.3167,Philippines
Birnin Kebbi,12.4504,4.1999,Nigeria
Khlung,12.4525,102.2267,Thailand
Sundekuppam,12.4567,78.2125,India
Fraserpet,12.4587,75.9605,India
Periyamuttur,12.463,78.1969,India
Dedougou,12.4667,-3.4667,Burkina Faso
Rongat,12.4667,92.9333,India
Rizal,12.4667,120.9667,Philippines
Boaco,12.4719,-85.6594,Nicaragua
Baleno,12.4739,123.4982,Philippines
Massaguet,12.4742,15.4428,Chad
Devikapuram,12.4744,79.3475,India
Mapanas,12.475,125.254,Philippines
Paiganapalli,12.476,78.1748,India
Kratie,12.48,106.03,Cambodia
Koundara,12.48,-13.296,Guinea
Corinto,12.4819,-87.1742,Nicaragua
Farim,12.4833,-15.2167,Guinea-Bissau
Buon Trap,12.4833,108.0167,Vietnam
Magdiwang,12.4833,122.5167,Philippines
San Fernando,12.4858,123.7628,Philippines
Ninh Hoa,12.4917,109.1258,Vietnam
El Ayote,12.4972,-84.8181,Nicaragua
Catarman,12.4994,124.6328,Philippines
Walajabad,12.4994,80.1472,India
Korem,12.5,39.5167,Ethiopia
Tiruppattur,12.5,78.6,India
Wandiwash,12.5,79.62,India
Polur,12.5,79.13,India
Kasaragod,12.5,75.0,India
Allen,12.5013,124.282,Philippines
Pudupattanam,12.5037,80.1507,India
San Francisco Libre,12.5061,-86.2997,Nicaragua
Quezalguaque,12.5078,-86.9033,Nicaragua
Dodarasinakere,12.5083,77.02,India
Aroroy,12.5125,123.3989,Philippines
Mondragon,12.5167,124.75,Philippines
Bobon,12.5167,124.5667,Philippines
Rosario,12.5167,124.4167,Philippines
Despujols,12.5183,122.0108,Philippines
Oranjestad,12.5186,-70.0358,Aruba
Mansalay,12.5204,121.4385,Philippines
Telica,12.5228,-86.8597,Nicaragua
Mandya,12.5242,76.8958,India
Mallappadi,12.5273,78.3756,India
San Jose,12.531,124.487,Philippines
Krishnagiri,12.5317,78.2174,India
San Roque,12.533,124.867,Philippines
Pursat,12.5333,103.9167,Cambodia
Lavezares,12.5333,124.3333,Philippines
Andiyappanur,12.5342,78.7024,India
Tanki Leendert,12.5418,-70.022,Aruba
El Realejo,12.5428,-87.165,Nicaragua
Bargur,12.5429,78.3574,India
Posoltega,12.5447,-86.9792,Nicaragua
Palapag,12.547,125.116,Philippines
Madepalli,12.5491,78.34,India
Romblon,12.55,122.28,Philippines
Kedougou,12.55,-12.1833,Senegal
Budanur,12.55,76.9582,India
Velakalnattam,12.5505,78.4429,India
Kovilur,12.5537,78.9168,India
Azezo,12.5586,37.4308,Ethiopia
Saligrama,12.5602,76.2611,India
Sulya,12.561,75.3874,India
Laoang,12.5667,125.0167,Philippines
Pambujan,12.5667,124.9333,Philippines
Palepalli,12.5667,78.3071,India
San Jacinto,12.5683,123.7336,Philippines
Hua Hin,12.5686,99.9578,Thailand
San Agustin,12.5689,122.1314,Philippines
Oppatavadi,12.569,78.3992,India
Ban Huai Hin,12.5697,99.9443,Thailand
Jalarpet,12.5703,78.5732,India
Chichigalpa,12.5722,-87.0267,Nicaragua
Pungulam,12.5727,78.753,India
Calintaan,12.5756,120.9428,Philippines
Goudomp,12.5778,-15.8722,Senegal
Varatanapalli,12.5828,78.302,India
Ziguinchor,12.5833,-16.2667,Senegal
Ziniare,12.5833,-1.3,Burkina Faso
Roxas,12.5833,121.5,Philippines
San Andres,12.5847,-81.7006,Colombia
Matnog,12.5856,124.0856,Philippines
Nattarampalli,12.592,78.5116,India
Larreynaga,12.5939,-86.6797,Nicaragua
Patchur,12.5949,78.4622,India
Somvarpet,12.597,75.8496,India
Ponneri,12.5972,78.5979,India
Atturkuppam,12.6,78.5423,India
Kelamangalam,12.6031,77.8519,India
Honganur,12.6044,77.2175,India
Tirukkalikkunram,12.6067,80.0625,India
Mandalavadi,12.6073,78.6055,India
Gonder,12.6075,37.4592,Ethiopia
Chanthaburi,12.6086,102.1039,Thailand
Nettanige,12.6101,75.172,India
Uttaramerur,12.616,79.753,India
Calatrava,12.6167,122.0708,Philippines
Satadougou,12.617,-11.4066,Mali
Tha Mai,12.6196,102.0112,Thailand
Seven Pagodas,12.6208,80.1933,India
Alangayam,12.6223,78.7521,India
Sek'ot'a,12.6253,39.035,Ethiopia
Ban Phe,12.6287,101.4399,Thailand
Chinandega,12.6297,-87.1283,Nicaragua
Aliyabad,12.6317,79.2164,India
Salemata,12.6333,-12.8167,Senegal
Konanur,12.6333,76.05,India
Besagarahalli,12.6333,77.0,India
Keregodu,12.6333,76.9167,India
Mallagunta,12.6343,78.5194,India
Ban Tha Luang Lang,12.6376,102.0884,Thailand
Monreal,12.644,123.6648,Philippines
Bamako,12.6458,-7.9922,Mali
Santa Magdalena,12.6489,124.1083,Philippines
Velappadi,12.6499,79.3151,India
Hadibu,12.65,54.0167,Yemen
Gayeri,12.65,0.5,Burkina Faso
Channapatna,12.6514,77.2067,India
Velakkuttai,12.6519,78.6937,India
Cheyyar,12.662,79.5435,India
El Viejo,12.6631,-87.1694,Nicaragua
Sattahip,12.6636,100.9036,Thailand
Esquipulas,12.6639,-85.7881,Nicaragua
Sulagiri,12.6645,78.0134,India
Krishnarajpet,12.6662,76.4877,India
Buon Ma Thuot,12.6667,108.05,Vietnam
Bousse,12.6667,-1.8975,Burkina Faso
Boulsa,12.6667,-0.5833,Burkina Faso
Biri,12.6667,124.3833,Philippines
Arni,12.6677,79.2853,India
Bulan,12.6697,123.8758,Philippines
Padavedu,12.673,79.1047,India
Rayong,12.6742,101.2789,Thailand
Kotharpettai,12.678,78.6243,India
Harohalli,12.6807,77.4743,India
Vaniyambadi,12.6825,78.6167,India
Sevur,12.6865,79.2687,India
Chingleput,12.6918,79.9766,India
Valaiyampattu,12.6927,78.6347,India
Udayendram,12.6962,78.6227,India
Mattigiri,12.698,77.8083,India
Tumberi,12.6986,78.5856,India
An Nuhud,12.7,28.4333,Sudan
Kampong Thom,12.7,104.9,Cambodia
Sedhiou,12.7,-15.55,Senegal
Madanancheri,12.7034,78.5991,India
Irosin,12.705,124.0319,Philippines
Anekal,12.7105,77.6967,India
Kampong Thum,12.712,104.889,Cambodia
Ban Chang,12.7208,101.0669,Thailand
Closepet,12.723,77.286,India
Tirupporur,12.7259,80.1895,India
El Jicaral,12.7286,-86.3803,Nicaragua
Terrabona,12.7311,-85.965,Nicaragua
Ciudad Dario,12.7322,-86.1233,Nicaragua
Nouna,12.7333,-3.8667,Burkina Faso
Hosur,12.7409,77.8253,India
Kuppam,12.745,78.344,India
Bongabong,12.7469,121.4881,Philippines
Kannamangalam,12.7499,79.1518,India
Kati,12.7504,-8.08,Mali
Mukondapalli,12.7514,77.8017,India
Bulusan,12.7522,124.1356,Philippines
Singapperumalkovil,12.7595,80.0075,India
San Dionisio,12.7625,-85.8503,Nicaragua
Muy Muy,12.7625,-85.6289,Nicaragua
Puttur,12.7648,75.1842,India
Vittal,12.766,75.122,India
Puerto Morazan,12.7669,-87.1317,Nicaragua
Odugattur,12.7679,78.883,India
Kalavai,12.7691,79.4196,India
Uppinangadi,12.77,75.22,India
Avalepalli,12.7714,77.8594,India
Klaeng,12.7778,101.6483,Thailand
Attibele,12.7781,77.7726,India
At Tawahi,12.7833,44.9833,Yemen
Maychew,12.7833,39.5333,Ethiopia
Taiyur,12.7833,80.1833,India
Tionk Essil,12.7856,-16.5217,Senegal
Jigani,12.7861,77.6385,India
Hole Narsipur,12.7863,76.2433,India
Bocana de Paiwas,12.7878,-85.1228,Nicaragua
Al Ma`alla',12.7897,45.0064,Yemen
Kotekara,12.7929,74.8722,India
Cha-am,12.7992,99.9683,Thailand
Aden,12.8,45.0333,Yemen
Ullal,12.8,74.85,India
Corcuera,12.8,122.05,Philippines
Santa Rosa del Penon,12.8003,-86.3689,Nicaragua
Kaglipur,12.8006,77.5082,India
Berikai,12.8056,77.971,India
Sevilimedu,12.8083,79.6864,India
Tenambakkam,12.8102,79.7341,India
Kaniyambadi,12.8118,79.134,India
Konaje,12.8162,74.9021,India
Bignona,12.8167,-16.2333,Senegal
El Tortuguero,12.8183,-84.2006,Nicaragua
Nattappettai,12.8187,79.7493,India
Nagamangala,12.8194,76.7546,India
Korsimoro,12.825,-1.0672,Burkina Faso
Magallanes,12.8283,123.8344,Philippines
Thimiri,12.8283,79.3079,India
Munnuru,12.8283,74.8803,India
Conjeeveram,12.8308,79.7078,India
Tambaram,12.831,80.0459,India
Bagalur,12.8333,77.8667,India
Ban Na Yang,12.8339,99.9346,Thailand
Matiguas,12.8372,-85.4619,Nicaragua
Sablayan,12.8428,120.775,Philippines
Juban,12.8478,123.9894,Philippines
Pailin,12.8489,102.6093,Cambodia
Yao,12.8508,17.5608,Chad
Al Mansurah,12.8531,44.9722,Yemen
Bajala,12.8537,74.8853,India
Buon Ho,12.8544,108.2703,Vietnam
Sebaco,12.8553,-86.0983,Nicaragua
Konen Agrahar,12.8574,77.664,India
Proper Bansud,12.8594,121.4567,Philippines
Sarjapur,12.86,77.786,India
Pudu,12.8667,74.9673,India
Gashua,12.8681,11.0464,Nigeria
Kannulu,12.8685,74.9025,India
Barcelona,12.8694,124.1419,Philippines
Manjanadi,12.87,74.84,India
Casiguran,12.8731,124.0081,Philippines
Adyar,12.8756,74.9232,India
Dommasandra,12.8781,77.7543,India
Nguru,12.8792,10.4525,Nigeria
Kolda,12.8833,-14.95,Senegal
Koulikoro,12.8833,-7.55,Mali
Pedappai,12.8854,80.022,India
Damal,12.886,79.5922,India
El Sauce,12.8861,-86.5389,Nicaragua
Ash Shaykh `Uthman,12.8866,45.0279,Yemen
Bantval,12.8905,75.0349,India
Vandalur,12.8924,80.0808,India
Sakleshpur,12.893,75.725,India
Vengavasal,12.8991,80.169,India
Zalingei,12.9,23.4833,Sudan
Arcot,12.9,79.3333,India
Channarayapatna,12.9,76.39,India
Kolnad,12.9,75.03,India
Punacha,12.9,75.03,India
Munnuru,12.9,75.03,India
Kanyana,12.9,75.03,India
Narikombu,12.9,75.03,India
Manchi,12.9,75.03,India
Mangalore,12.902,74.8253,India
Claveria,12.9035,123.2457,Philippines
Umm Ruwaba,12.9046,31.2079,Sudan
Perumbakkam,12.9055,80.1993,India
Pong Nam Ron,12.9057,102.2663,Thailand
Donsol,12.9083,123.5981,Philippines
Mudbidri,12.9101,75.003,India
Mudichchur,12.911,80.0693,India
Kengri,12.9122,77.4827,India
Kilvisharam,12.9143,79.2854,India
Vellore,12.9165,79.1325,India
Meddappakkam,12.9166,80.1939,India
Kukawa,12.9167,13.5667,Nigeria
Pallikondai,12.9167,78.9333,India
Vannivedu,12.9173,79.353,India
Perunkalattu,12.9182,80.0824,India
Gubat,12.9189,124.1231,Philippines
Panapakkam,12.921,79.5663,India
San Ramon,12.9236,-85.8389,Nicaragua
Nandiyalam,12.9237,79.2635,India
Pilar,12.9244,123.6756,Philippines
Ranipet,12.9247,79.3333,India
Walajapet,12.9255,79.3652,India
San Isidro,12.9283,-86.1922,Nicaragua
Matagalpa,12.9286,-85.9178,Nicaragua
Mudashedde,12.93,74.88,India
Rio Blanco,12.9325,-85.2244,Nicaragua
Zango,12.9333,8.5333,Nigeria
Pallijkarani,12.9333,80.2022,India
Phatthaya,12.9357,100.889,Thailand
Karai,12.9377,79.3163,India
Peranampattu,12.9387,78.7028,India
Kilminnal,12.9447,79.2514,India
Gudiyattam,12.9476,78.87,India
Dharmastala,12.9479,75.3807,India
Castilla,12.9553,123.8764,Philippines
Robertsonpet,12.9563,78.2754,India
Madipakkam,12.9623,80.1986,India
Villanueva,12.9647,-86.815,Nicaragua
Tha Yang,12.9658,99.8924,Thailand
Metema,12.9667,36.2,Ethiopia
Yako,12.9667,-2.2667,Burkina Faso
Bogande,12.9667,-0.15,Burkina Faso
Pallavaram,12.9675,80.1491,India
La Trinidad,12.9678,-86.2339,Nicaragua
Sriperumbudur,12.968,79.9473,India
Katpadi,12.9695,79.1455,India
Magadi,12.97,77.23,India
Latteri,12.9712,79.0685,India
Gloria,12.9722,121.4778,Philippines
Narasingapuram,12.9728,79.284,India
Sorsogon,12.9742,124.0058,Philippines
Ammur,12.975,79.3628,India
